SalePrice,Area,Bedrooms,Bathrooms,CarParks,PropertyType
815000,536,2,1,1,0
290000,808,2,1,1,1
540000,474,3,1,1,0
245000,118,2,1,1,1
320000,312,3,2,2,0
355000,1079,1,1,1,1
665000,728,3,2,2,0
735000,126,2,1,2,1
395000,851,4,2,2,0
595000,2647,2,2,1,1
290000,1137,1,1,1,1
285000,186,3,1,2,0
317500,792,2,1,1,1
370000,427,2,1,2,1
346000,569,1,1,1,1
650000,165,3,1,1,1
320000,706,3,1,1,0
340000,618,3,2,3,0
475000,129,2,1,1,1
255000,1654,2,1,0,1
345000,822,3,2,4,0
421000,333,3,2,1,1
460000,567,3,1,2,0
355000,1569,1,1,1,1
495000,1001,4,2,2,0
2075000,557,4,2,3,0
345000,1915,1,1,0,1
510000,189,2,1,1,1
1890000,918,3,2,2,1
470000,303,4,2,2,0
570000,279,2,1,1,0
305000,256,2,1,1,1
435000,400,4,2,2,0
338000,570,3,1,1,0
357000,292,3,2,2,0
278000,998,2,1,2,1
461000,813,3,2,2,0
285000,610,1,1,1,1
373500,97,1,1,1,1
820000,296,4,2,2,1
365000,1492,1,1,1,1
280000,450,3,1,2,0
1580000,663,4,2,1,0
444000,172,2,1,1,1
842500,142,2,1,1,1
1060000,590,2,1,1,0
210000,512,4,2,2,0
350000,650,3,2,2,0
300000,300,2,1,1,0
450000,350,3,2,2,0
315000,871,3,1,2,0
390000,283,4,2,2,0
1160000,603,3,2,1,0
1070000,697,3,3,2,0
360000,595,4,2,4,0
395000,320,3,2,1,0
1450000,227,3,2,2,0
385000,1732,2,1,1,0
615000,725,3,1,1,0
2000500,859,4,2,3,0
306500,215,3,1,2,1
730000,132,3,2,2,0
670000,400,4,2,2,0
340000,336,3,2,2,0
375000,556,3,2,2,0
690000,611,5,2,2,0
725000,669,3,1,1,0
835000,517,3,2,1,0
378000,507,1,1,1,1
380000,2311,1,1,1,1
365000,560,3,2,2,0
664000,194,2,1,2,1
278000,170,2,1,1,1
460000,121,2,1,1,1
2300000,490,4,2,2,0
685000,998,2,1,1,1
425000,536,4,2,2,0
388000,841,2,1,4,0
2115000,401,3,2,2,0
497000,487,4,2,2,0
380000,219,4,2,1,0
470000,778,3,1,4,0
204000,139,3,2,1,1
308000,420,3,2,2,0
510000,133,2,1,1,1
610000,498,5,2,2,0
457000,512,3,2,2,0
350000,832,1,1,1,1
359000,748,1,1,1,1
765000,701,4,2,2,0
450000,524,5,3,2,1
385000,414,1,1,1,1
415000,528,3,2,2,0
1100000,764,4,3,2,0
315500,256,3,1,1,0
393500,476,4,2,2,0
2500000,1455,2,1,1,0
270000,641,2,1,2,0
450000,179,3,1,1,0
1015000,1915,2,3,2,1
545000,534,3,1,2,0
385000,433,4,2,2,0
380500,575,1,1,0,1
320250,365,2,2,1,0
482000,685,4,2,2,0
350000,512,4,2,2,0
1008888,234,1,1,2,1
524000,847,3,1,1,1
440000,387,3,1,1,1
272500,179,2,1,1,0
445500,525,3,2,2,0
973000,914,4,3,2,0
382000,741,3,1,2,0
479000,716,3,1,1,0
213600,103,1,1,1,1
637000,708,4,2,2,0
360000,2327,1,1,1,1
581000,3003,2,2,1,1
293000,656,3,2,2,0
350000,1167,2,2,0,0
276000,1386,2,1,2,1
400888,543,3,1,2,0
357000,375,3,2,2,0
1375000,664,3,1,1,0
410000,627,3,1,2,0
303999,596,3,2,4,0
400000,646,3,1,2,0
375000,697,3,2,2,0
830000,502,3,1,2,0
255000,586,3,1,1,0
333000,2011,2,1,1,1
690000,448,5,3,2,0
430000,651,4,3,2,0
285000,642,3,2,2,0
652000,352,2,1,1,0
970000,1922,2,2,1,1
530000,640,4,3,2,0
315000,400,3,2,2,0
340000,678,3,1,0,0
1125000,709,4,2,2,0
480000,1751,2,1,1,1
600000,1397,2,2,1,1
825000,519,4,2,2,0
415000,709,3,2,2,0
623000,780,3,1,1,1
655800,753,2,2,2,1
1550000,934,3,2,1,0
1310000,668,3,1,2,0
1530000,2792,3,2,2,0
293500,592,4,2,2,0
1030000,827,4,2,2,0
475000,736,3,2,3,0
815000,650,3,1,2,0
1200000,809,4,2,1,0
315000,542,3,2,3,0
267000,950,2,1,1,1
380000,225,3,2,2,0
1070000,307,3,1,2,0
433000,399,3,2,2,0
336000,581,3,1,1,0
350000,189,3,2,1,1
360000,531,3,2,1,0
425000,173,2,1,1,1
407000,805,2,1,3,1
242500,650,3,1,2,0
433000,1104,2,1,2,1
1800000,674,5,3,1,0
630000,668,3,2,2,1
455000,877,2,1,1,1
355500,456,3,2,2,0
335000,134,2,2,1,0
245000,735,2,1,3,0
400000,223,3,2,1,0
520000,752,5,3,2,0
533000,2147,1,1,1,1
262500,760,3,1,2,0
1270000,906,2,1,2,0
251000,548,3,1,1,0
460000,156,3,2,1,0
3100000,944,2,1,2,0
646500,539,4,2,2,0
350000,293,3,2,1,0
290000,198,2,1,1,1
555000,262,3,3,1,0
330000,141,2,2,1,0
300000,807,3,1,2,0
362000,650,3,1,1,0
410000,400,3,2,2,0
1050000,351,4,2,0,0
386500,336,3,2,2,0
352000,408,3,2,2,0
340000,421,3,2,2,0
1250000,654,4,2,2,0
1010250,534,4,2,2,0
520000,527,4,2,2,0
270000,252,3,1,1,1
930000,694,2,2,1,1
395000,650,3,2,2,0
432500,73,3,2,2,1
332500,285,2,1,2,1
260000,614,3,1,2,0
325000,570,4,1,2,0
535000,883,2,1,1,1
650000,535,3,2,1,0
421000,697,2,1,1,0
375000,1674,1,1,1,1
625000,652,3,2,4,0
365000,502,3,1,2,0
455000,624,3,1,1,0
465000,599,3,2,4,0
686000,550,4,2,3,0
1280000,708,4,3,2,0
490000,1295,2,1,1,1
410000,424,4,2,2,0
296000,191,2,1,1,1
285000,278,2,2,1,0
928000,2574,2,2,2,1
1350000,224,3,2,2,0
425000,536,3,2,2,0
427000,824,2,1,1,1
200000,1000,2,1,1,1
420000,448,4,2,2,0
1350000,478,3,2,2,1
550000,195,3,2,2,0
330000,682,3,1,2,0
635000,137,3,2,2,0
370000,392,3,2,2,0
682000,465,3,1,1,0
455000,380,4,2,1,0
255000,563,3,2,2,0
378000,232,3,2,2,0
570000,602,2,3,1,1
300000,520,3,1,1,0
380000,490,3,2,2,0
365000,646,3,2,2,0
1715000,697,4,2,2,0
280000,492,2,1,1,0
361000,531,3,2,4,0
2700000,985,4,3,2,0
315000,713,4,2,1,0
220000,1046,1,1,0,1
445000,775,2,1,1,1
430000,412,4,2,2,0
345900,58,3,2,2,0
410000,725,3,1,1,0
330000,381,3,1,2,0
561200,642,2,1,1,0
486000,1547,2,1,1,1
690000,551,6,3,2,0
305000,865,3,1,2,0
515800,249,2,1,1,1
390000,805,1,1,1,1
280000,255,2,1,1,1
1421000,263,4,2,1,0
2322000,966,4,2,2,0
330000,580,3,1,0,0
490000,1751,2,1,1,0
600000,580,2,1,1,0
335000,951,1,1,1,1
675000,343,4,1,1,0
385000,1658,2,1,2,1
500000,572,4,2,2,0
830000,501,2,1,2,0
335000,811,2,2,2,1
3225000,919,4,3,2,0
297000,314,3,1,1,0
290000,680,2,2,2,0
420000,534,3,1,1,0
476000,710,3,1,1,0
551000,260,2,2,2,0
430000,480,4,2,2,0
492500,616,4,3,2,0
485000,549,3,2,2,0
855000,193,3,1,2,0
313500,983,1,1,1,1
530000,581,4,2,2,0
390000,135,3,2,1,0
270000,1035,3,1,1,1
200000,60,1,1,1,1
285000,311,2,1,2,1
550000,564,4,2,5,0
1930000,533,3,2,2,0
801500,320,3,1,1,0
1720000,1207,3,3,2,1
1050000,479,3,1,1,0
617000,260,3,1,2,1
485000,494,2,1,1,1
340000,541,3,2,2,0
435000,503,4,2,2,0
420000,1052,2,1,2,1
405000,771,2,1,1,1
385000,312,3,2,2,0
2300000,794,1,1,1,1
535000,160,2,2,1,1
285000,590,3,1,2,0
299900,132,1,1,1,0
1744000,207,3,2,1,0
475000,166,2,1,1,1
499000,615,4,3,4,0
610000,67,2,1,1,1
1455000,1049,5,4,4,0
4220000,1041,3,3,4,0
472500,692,2,1,1,0
575000,133,2,1,1,1
258000,186,2,1,2,1
520000,94,2,1,1,1
339000,156,3,1,1,1
308000,480,3,2,2,0
670000,116,3,1,1,1
475000,94,2,2,1,1
465000,400,3,2,2,0
470000,400,3,2,2,0
431000,836,3,1,1,0
425000,312,3,2,2,0
5350000,557,4,4,2,0
392000,731,3,1,3,0
625000,445,4,1,1,0
339000,123,2,2,1,1
415000,1011,3,2,4,0
445000,438,4,2,2,0
369000,213,3,2,2,0
302000,1653,1,1,1,1
551000,420,2,1,1,0
360000,210,3,2,2,0
330000,627,2,2,2,0
410000,1041,1,1,1,1
375000,2955,1,1,1,1
450000,586,4,2,2,0
1100000,755,4,3,1,0
800000,505,3,1,2,0
472000,180,2,1,1,1
350000,492,4,2,1,0
260000,191,2,1,1,1
210000,1020,2,1,1,1
700000,242,3,1,2,0
495000,1137,2,2,1,1
350000,641,3,1,1,0
360002,658,6,3,2,0
450000,607,3,1,1,0
342000,612,3,2,2,0
620000,115,2,1,1,1
445000,562,3,1,1,0
1955000,498,3,2,2,0
770000,553,3,2,2,0
500000,356,4,3,2,0
480000,182,2,1,1,1
443000,623,4,2,1,0
586850,1282,2,1,1,1
725000,548,2,1,2,0
560000,634,4,2,3,0
332000,450,3,2,2,0
360000,203,2,2,1,0
377000,143,2,1,1,1
411000,420,4,2,2,0
402000,500,3,1,2,0
720000,385,3,1,1,0
533000,1158,3,1,1,1
455000,563,4,2,1,0
307000,600,3,1,2,0
850000,377,4,2,2,0
1507500,170,3,3,1,0
1352500,281,2,2,2,1
337500,945,2,1,1,1
358000,337,3,2,1,0
490000,254,2,1,1,0
1215000,393,3,2,2,0
330000,886,1,1,1,1
415000,1969,1,1,1,1
440000,400,4,2,2,0
950000,702,4,3,2,0
345000,710,3,1,2,0
317500,702,3,2,2,0
830000,568,3,1,1,0
420000,448,4,2,2,0
2670000,3500,3,3,3,0
505000,598,3,1,1,0
315000,703,3,1,2,0
639800,2274,1,1,1,1
701000,156,2,1,1,1
330000,627,3,1,2,0
233334,781,3,2,4,0
590000,670,3,3,2,0
364900,185,3,2,2,0
420000,526,4,2,2,0
382000,1079,3,1,2,0
312500,184,2,1,1,1
350000,58,1,1,1,1
285000,379,3,2,2,0
650000,397,3,1,1,0
655000,310,5,3,3,0
280000,163,2,1,1,0
630000,175,2,1,1,1
550000,851,3,2,2,0
242500,483,1,1,1,1
312000,719,3,1,3,0
1500000,359,4,3,2,1
788000,768,4,3,2,0
423000,536,3,1,1,0
450000,509,4,2,2,0
395000,632,3,2,2,0
1000000,764,2,1,2,0
350000,405,4,2,2,0
267700,1681,2,1,1,1
975000,1207,3,2,2,1
470000,528,4,2,2,0
288000,313,3,1,1,0
712000,543,2,1,2,0
531000,256,3,2,2,1
598000,360,3,1,2,0
320000,480,3,2,2,0
495000,770,5,3,2,0
467000,499,4,2,2,0
270000,574,3,1,2,0
370000,144,3,2,2,0
326000,398,4,2,2,0
427000,400,3,2,2,0
530000,587,4,2,1,0
1000000,310,4,2,4,0
437500,604,3,1,1,0
745000,279,4,2,2,0
862500,581,2,1,1,0
1300000,124,3,1,1,0
1250000,819,3,1,1,0
390000,623,3,2,1,0
390000,530,3,2,2,0
351002,647,4,2,4,0
828000,656,4,2,2,0
1975000,804,3,2,2,0
605000,557,3,2,3,0
300000,94,2,1,1,1
890000,1137,2,2,2,1
428000,441,2,1,1,1
295000,181,2,2,1,1
806000,490,2,1,1,0
452000,555,3,1,1,0
650000,437,3,1,1,0
258000,88,2,1,1,1
415000,375,4,2,2,0
592500,181,3,2,2,0
230000,568,3,1,1,0
330000,465,3,2,2,0
430000,545,4,2,2,0
960000,466,4,2,1,0
753000,534,3,2,2,0
950000,907,2,1,2,1
359000,390,4,2,2,0
582500,101,3,2,2,1
220002,600,3,2,1,0
722000,401,2,1,1,0
410000,400,4,2,2,0
603000,834,2,1,2,1
384000,576,4,2,2,0
215000,375,3,2,2,0
1385000,427,7,2,2,0
810000,303,3,2,4,0
316000,312,3,2,1,0
372500,575,2,1,0,1
375000,530,3,2,2,0
225000,170,2,1,1,1
330000,300,3,1,1,0
730000,590,3,1,1,0
275000,537,3,1,1,0
525000,318,2,1,1,1
1190000,870,2,2,1,1
355000,400,3,2,2,0
482000,743,4,2,2,0
660000,617,3,1,1,0
375000,595,3,1,2,0
257500,571,3,1,2,0
213000,1209,2,1,1,1
442000,1653,4,2,5,1
455000,193,2,1,1,1
430000,697,3,3,1,0
358000,561,3,2,2,0
565000,164,3,1,1,0
353500,389,3,2,1,0
736000,979,4,2,3,0
580000,116,3,3,2,1
730000,495,2,1,2,1
317000,417,3,1,1,0
318000,417,3,2,2,0
430000,568,2,2,1,1
330000,140,2,1,1,1
285000,1442,1,1,0,1
1564000,1012,4,2,3,0
400000,778,3,2,2,0
480000,596,4,2,2,0
290000,303,3,2,2,0
636000,1826,2,2,1,1
365000,179,3,1,2,1
1140000,428,3,1,1,0
385000,499,3,2,2,0
1350000,348,3,1,2,0
330000,548,3,2,2,0
307000,244,2,1,1,0
1460000,1027,3,1,2,0
730000,141,3,2,1,0
338000,1363,1,1,1,1
574000,582,2,1,1,1
250000,951,2,1,1,1
332000,568,3,2,2,0
278666,842,3,1,2,0
331250,194,2,1,1,1
532500,3003,2,2,1,1
540000,3003,2,1,1,1
297500,2127,2,1,1,1
365000,400,4,2,2,0
680000,277,3,2,2,0
442000,446,3,2,2,0
910000,476,3,1,2,0
420000,488,2,1,1,1
621227,220,2,1,1,0
453000,448,4,2,2,0
360000,1110,1,1,1,1
390000,448,4,2,2,0
765000,1011,4,2,2,0
425000,511,4,2,2,0
265000,620,3,1,2,0
300000,565,4,2,3,0
340000,668,3,1,2,0
735000,662,4,2,2,0
2950000,1441,4,2,4,0
640000,588,2,1,1,1
290000,562,3,1,2,0
970500,653,4,2,2,0
700000,731,2,2,2,0
434000,683,3,2,2,0
365000,662,2,1,1,1
670000,537,3,2,3,0
255000,600,3,1,1,0
280000,653,2,1,1,0
735000,453,2,1,1,1
250000,1782,1,1,1,1
920000,661,4,2,2,0
313000,217,2,1,1,1
319000,1582,2,1,1,1
600000,464,4,2,2,0
871000,343,3,1,1,0
325000,666,3,2,2,0
990000,696,3,2,2,0
350000,771,4,2,4,0
470000,571,4,2,2,0
381000,165,2,1,1,0
350000,780,1,1,1,1
850000,1219,3,2,2,1
280000,186,4,1,1,1
1945000,864,4,2,2,0
285000,638,3,1,2,0
367000,704,4,2,2,0
375000,312,3,2,1,0
320000,406,3,1,1,0
345500,602,3,2,2,0
685000,536,5,2,2,0
636000,710,4,2,4,0
1325000,351,3,2,1,0
495000,551,4,2,2,0
262500,216,2,1,1,1
888500,499,3,1,2,0
408000,399,4,2,2,0
375000,632,4,2,2,0
889500,618,3,2,5,0
1462500,654,4,3,2,0
510000,591,5,2,1,0
345500,586,3,1,2,0
345000,272,3,1,1,1
355000,402,4,2,2,0
290000,162,3,2,2,1
757000,676,4,2,2,0
407000,293,3,1,1,0
1251000,171,2,1,1,0
230000,187,2,2,2,0
565000,1000,4,2,2,0
512000,175,2,1,1,0
585000,448,4,2,2,0
350000,133,3,2,2,0
960000,859,3,1,1,0
410000,476,3,2,2,0
610000,585,4,2,2,0
240000,580,3,2,4,0
500000,527,3,2,1,0
330000,586,3,2,2,0
546000,1034,3,1,2,1
355000,220,3,2,1,0
305000,151,2,1,2,0
322500,366,3,2,2,0
300500,450,3,2,2,0
585000,136,2,1,1,0
475000,3038,2,1,1,1
770000,747,4,2,2,0
602000,557,3,1,3,0
350000,531,2,1,1,0
850000,670,4,2,2,0
379950,328,4,2,2,0
270000,360,2,1,1,0
449000,2896,1,1,1,1
616000,576,4,2,2,0
555000,2896,2,2,1,1
402000,312,3,2,1,0
276000,668,3,1,2,0
585000,431,4,2,2,0
410100,457,4,2,2,0
350501,450,4,2,2,0
649000,375,3,1,1,0
465000,989,2,1,1,1
395000,297,3,2,2,0
370000,2323,1,1,1,1
420000,400,3,2,2,0
1190000,1022,3,1,2,1
410000,433,4,2,2,0
275000,703,2,1,2,1
980000,240,3,1,1,0
315000,92,2,1,1,1
285000,229,3,2,2,0
380000,2254,2,1,1,1
795000,732,4,2,1,0
1271000,477,1,1,1,0
450000,381,2,2,2,0
244000,312,2,1,1,0
415000,350,4,2,2,0
335000,826,3,1,1,0
751000,863,3,2,2,0
420000,650,3,2,2,0
379900,401,3,2,2,0
510000,478,2,1,2,0
535000,604,3,1,1,0
264000,590,3,1,3,0
455000,238,3,1,2,1
1099880,754,4,2,4,0
330000,332,3,1,1,0
250000,252,2,1,1,1
445000,2343,2,2,1,1
405000,450,3,2,2,0
416000,544,4,2,2,0
410000,541,4,2,2,0
926500,569,3,1,1,0
770000,603,5,2,2,0
2295000,525,4,2,2,0
425000,448,4,2,2,0
275000,315,3,2,1,0
275000,648,3,1,1,0
380000,697,3,1,6,0
520000,280,2,1,1,1
300000,1266,2,2,1,1
531500,145,3,1,1,1
376000,1073,2,1,1,1
415000,482,4,2,2,0
625000,880,2,1,1,1
420000,932,3,2,2,0
300000,598,3,1,2,0
580000,139,2,1,1,0
1375000,585,4,2,2,0
206250,900,2,1,1,1
450000,142,3,1,1,1
375000,480,3,2,2,0
1040000,299,3,2,2,0
400000,573,3,1,4,0
739000,899,3,1,4,0
450000,583,4,2,2,0
674000,408,3,1,1,0
490000,721,4,2,2,0
285000,534,3,1,1,0
615000,657,4,2,2,0
712000,3003,2,1,1,1
360000,272,3,2,1,0
353000,237,3,2,2,0
398000,450,4,2,2,0
520000,1463,2,2,1,1
442500,700,3,3,9,0
499000,1007,2,2,1,1
353000,174,3,2,2,0
389000,579,3,2,2,0
365000,247,3,2,4,0
330000,537,4,3,2,0
299000,142,2,1,1,1
469000,744,3,2,2,0
710000,1524,1,1,1,0
430000,528,2,1,2,0
270000,530,3,1,1,0
209793,661,3,1,1,0
485000,838,3,2,2,0
332500,665,3,2,2,0
335000,912,2,1,1,1
655000,512,4,2,2,0
725000,483,2,1,1,0
878000,1969,3,2,3,1
331000,2196,1,1,1,0
430000,590,3,1,2,0
630000,1352,3,2,2,1
506000,277,2,1,1,0
416250,675,3,2,2,0
310000,265,3,2,1,1
237000,570,3,1,2,0
460000,650,3,1,1,0
645000,236,2,2,2,0
263000,607,3,1,2,0
477000,642,3,2,2,0
790000,557,3,1,2,0
800000,718,2,1,1,1
1950000,351,3,2,2,0
280000,293,2,2,1,1
370000,520,4,2,2,0
440000,312,2,1,2,1
590000,1033,4,1,1,0
534000,1111,1,1,1,1
579000,264,3,2,2,0
580000,2114,2,2,2,1
560000,153,2,2,0,0
1800000,615,3,2,2,0
750000,734,2,1,1,0
600000,305,2,1,1,1
535000,400,4,3,2,0
780000,348,4,2,3,0
312000,1922,1,1,0,0
542000,577,3,2,2,0
343000,1939,1,1,1,1
1700000,530,4,2,2,0
415000,449,3,2,2,0
580000,538,4,2,2,0
1090000,574,3,1,2,0
325000,698,3,1,2,0
945000,324,4,3,2,0
325500,338,3,2,1,0
1385000,619,3,2,1,0
367500,391,4,2,2,0
590000,604,2,2,2,0
390000,524,3,2,2,0
5280000,984,4,2,2,0
364000,635,3,1,2,0
378000,312,3,2,1,0
340000,592,3,1,2,0
390000,2707,1,1,1,1
283000,534,3,1,2,0
1520000,374,3,3,2,0
273000,641,3,1,2,0
437500,989,1,1,1,1
991000,720,3,2,1,0
590000,575,3,1,1,0
228000,1265,2,1,1,1
631875,95,1,1,1,0
1397500,3208,3,3,1,0
295000,586,3,1,2,0
277500,187,2,1,1,1
622500,641,3,1,1,0
562000,274,3,2,2,1
525000,831,5,2,6,0
275000,113,2,1,1,1
350000,811,2,1,1,1
290000,179,2,1,1,0
291000,349,3,1,2,1
620000,950,3,1,1,1
3001000,981,4,3,2,0
348000,611,3,2,2,0
686500,654,4,2,2,0
240000,269,2,1,1,1
295000,340,3,1,1,1
343980,1072,2,1,1,1
596000,513,2,1,1,0
339900,64,2,1,1,1
611000,428,3,2,4,0
380000,207,3,2,2,1
455000,314,3,1,2,0
497000,635,4,2,2,0
1410000,584,3,2,2,1
598000,870,2,2,1,1
335000,389,3,1,1,0
1155000,276,1,2,1,0
420000,595,3,2,2,0
1440000,478,2,2,2,0
420000,685,1,1,1,1
1300000,1670,3,2,2,1
2350000,3043,3,3,2,1
295000,313,3,1,1,0
737000,697,3,1,1,0
350000,529,4,2,3,0
340000,892,3,1,2,0
595000,204,4,3,2,0
300000,537,2,1,2,0
720000,1006,4,2,3,0
260000,391,3,2,2,0
280000,131,2,1,1,1
785000,843,4,2,2,0
615000,603,3,1,1,0
360000,539,3,2,1,0
307000,2107,2,1,1,1
354900,293,3,2,2,0
700000,1570,2,2,1,1
445000,870,2,1,1,1
357500,660,3,2,3,0
600000,575,4,2,2,0
327500,560,3,1,2,0
1290000,345,3,2,1,0
325000,134,2,1,1,1
410000,585,3,1,0,0
350000,455,3,2,2,0
620000,181,2,1,1,0
430000,399,4,2,2,0
500000,1653,2,1,5,1
477000,707,3,1,2,0
363000,518,4,2,4,0
565000,156,2,2,1,1
1811000,659,5,3,2,0
1363500,2846,2,2,2,1
376000,534,3,2,2,0
312500,223,3,2,1,0
331200,440,3,1,2,0
457000,222,3,1,1,0
709000,2896,2,1,1,1
505000,867,5,2,2,0
325000,541,1,1,1,1
616000,197,2,2,2,1
765000,2127,2,1,1,1
2105000,556,5,1,4,0
523000,177,2,2,3,1
384000,1475,2,1,1,1
560000,270,3,1,2,1
1235000,397,4,1,1,0
355000,341,3,1,1,0
815000,670,4,2,2,0
835000,300,4,3,2,0
350000,277,4,2,2,0
323500,265,2,2,1,1
520000,706,4,2,2,0
410000,585,3,2,4,0
355000,456,2,1,1,0
240000,580,3,1,1,0
355000,659,3,1,1,0
435000,561,4,2,2,0
243000,747,1,1,1,1
455000,512,4,2,2,0
2925000,795,4,3,2,0
2400000,562,2,1,1,0
475000,707,4,2,2,0
357000,788,2,1,1,1
1256000,1336,3,3,2,0
385000,528,4,2,2,0
595000,832,2,2,1,1
1025000,729,3,3,2,0
385000,378,2,1,1,1
445000,786,3,1,2,0
597500,210,3,2,2,1
361000,737,3,2,2,0
295000,319,4,2,2,0
305000,142,2,2,2,1
340000,180,3,2,2,0
369950,189,3,2,2,1
520000,1228,3,1,1,1
300000,414,3,1,2,0
520000,2023,2,1,1,1
325000,544,3,1,2,0
825000,298,2,2,2,1
400000,827,1,1,1,1
690000,640,4,2,2,0
325000,700,1,1,1,0
651000,606,2,2,4,0
975000,694,2,2,1,1
456000,1594,3,1,1,1
467500,1423,1,1,1,1
388888,537,4,2,2,0
350000,312,3,1,1,0
281000,236,2,1,1,1
318000,1012,3,1,2,0
735000,151,2,2,2,0
239900,68,2,1,1,1
285000,107,2,1,1,1
1420000,188,3,2,2,0
380000,605,3,2,3,0
310000,312,3,2,1,0
780000,564,3,2,3,0
672330,1218,2,1,1,1
600000,581,3,1,5,0
368000,449,3,2,2,0
383000,664,3,1,1,0
335000,1188,2,1,1,1
335900,116,2,2,1,0
378000,2323,1,1,1,1
315000,183,2,1,1,1
580000,647,3,1,2,0
833000,694,3,1,1,0
349500,375,3,2,2,0
270000,127,2,1,2,1
362500,400,3,2,2,0
225000,219,2,1,1,1
375000,338,3,2,1,0
330000,280,3,2,1,1
865000,613,4,2,2,0
470000,866,3,2,2,0
517500,346,3,2,2,1
620000,1397,2,2,1,1
402000,439,3,2,2,0
994000,1066,4,2,3,0
1295000,899,4,2,2,0
412000,823,2,1,1,1
473000,1781,2,2,2,0
362000,345,3,2,2,0
390000,555,3,2,2,0
540000,2065,2,2,1,1
470000,806,6,2,2,0
302000,373,3,1,1,1
377000,555,3,2,2,0
275000,221,3,2,2,1
315000,613,4,2,1,0
330000,326,2,1,2,1
255000,239,2,1,1,1
320000,349,3,2,2,0
1380000,609,4,3,2,0
1374000,702,3,3,2,0
390000,514,3,2,1,0
237000,586,3,1,1,0
1290000,490,5,2,1,0
380000,2825,1,1,1,1
307000,560,1,1,1,1
345000,214,3,2,1,1
275000,336,3,1,1,0
425000,697,4,2,7,0
550500,534,3,1,2,0
350000,496,5,2,1,0
325000,192,3,2,1,1
355000,781,3,1,2,0
334900,167,3,2,2,0
1215000,961,4,1,1,1
825000,557,3,1,1,0
322250,1531,2,1,1,1
310000,534,3,2,2,0
891000,705,2,1,4,0
640000,530,3,1,1,0
329900,150,2,1,1,0
1350000,449,3,2,2,0
1390000,183,3,2,2,0
275000,2515,3,1,1,1
322000,150,2,1,1,1
317000,734,3,1,1,0
505000,867,5,2,2,0
395000,307,3,1,2,0
530000,718,1,1,1,1
490000,841,4,2,2,0
728000,228,3,2,2,1
412050,476,4,2,2,0
2800000,3043,3,3,2,1
1000000,215,2,1,1,1
815000,669,3,1,1,0
1010000,214,3,1,0,1
430000,1958,2,2,1,1
389000,1786,2,1,1,1
275000,978,1,1,1,1
327000,375,3,2,2,0
290000,120,2,1,1,1
495000,540,3,2,2,0
417000,3295,2,1,1,1
571000,582,4,2,2,0
485000,273,2,1,1,1
431500,550,3,1,2,0
595500,65,2,2,1,1
465000,989,2,1,1,1
455000,606,3,2,2,0
530000,770,4,2,2,0
860000,729,4,2,2,0
804000,442,3,1,1,0
635000,290,3,1,2,1
455000,1226,2,1,1,1
2101000,1256,4,2,1,0
361500,363,3,2,1,0
850000,645,4,2,3,0
430000,1511,2,2,1,0
325000,512,3,2,1,0
250000,357,3,1,1,0
410000,567,3,2,2,0
408000,2309,1,1,1,1
352500,592,3,1,2,0
1460000,335,3,3,2,1
635500,167,3,2,2,1
465000,827,4,2,2,0
730000,2107,2,1,1,1
595000,792,4,2,3,0
645888,677,4,2,2,0
315000,218,3,2,2,1
290000,573,3,2,2,0
335000,599,3,2,3,0
560000,500,4,2,2,0
383333,106,4,2,1,0
414000,883,3,1,1,1
510000,628,2,1,1,0
600000,2238,2,2,1,1
285000,585,3,1,1,0
400000,508,2,2,1,0
1850000,663,2,2,2,0
326000,212,2,1,1,1
480000,572,3,1,1,0
470000,416,3,2,2,0
369000,82,3,1,1,0
725000,245,3,1,1,1
775000,197,4,2,2,1
560000,131,2,1,2,0
215000,570,3,1,1,0
365000,262,4,2,2,0
235000,660,3,1,2,0
430000,728,3,1,1,1
446000,577,5,2,2,0
390000,448,4,2,2,0
800000,409,4,1,2,0
248000,297,3,1,2,0
555000,527,4,2,2,0
320000,330,3,2,1,0
485000,648,4,1,1,1
820000,460,3,3,2,0
430000,375,3,2,2,0
450000,2345,2,1,1,1
390000,614,3,2,1,0
590000,307,2,2,2,0
565000,429,2,1,1,0
770000,836,3,1,3,0
312500,340,3,2,2,0
595000,564,2,2,1,0
490000,697,3,1,1,0
495000,694,4,2,2,0
380000,320,3,2,2,0
237000,590,3,1,2,0
250000,577,3,1,2,0
380000,85,2,1,1,1
450000,1042,2,1,1,1
628000,1386,2,2,0,1
290000,900,3,2,1,0
290000,286,3,1,1,1
545000,720,4,2,2,0
485500,742,3,1,1,0
701000,716,3,2,2,0
910000,165,3,2,1,1
4600000,1228,3,3,2,0
287000,182,2,1,1,1
342500,158,2,2,1,0
416000,544,3,2,2,0
398000,864,2,1,1,1
3840000,861,5,4,4,0
480000,95,3,2,2,0
820000,200,3,2,1,0
244500,59,1,1,1,1
502500,2392,2,2,1,1
302500,624,3,1,3,0
593000,239,3,2,2,1
352000,488,3,2,4,0
900000,815,2,1,1,0
437500,1212,2,1,1,1
532000,578,5,2,2,0
742000,354,2,2,2,1
570500,495,3,1,1,0
270000,3430,2,1,1,1
287000,2480,2,1,1,1
718000,244,2,1,1,0
817500,581,3,1,2,0
287000,451,3,2,2,0
710000,2238,2,2,1,1
420000,587,4,2,2,0
320000,104,2,1,1,1
492000,877,2,1,1,1
270000,650,3,1,1,0
240000,219,2,1,1,1
